feature,label
1.4749527410208145,76
1.1852551984876953,76
0.8861058601134175,76
1.6474480151228796,76
3.1852551984876953,76
2.15028355387523,76
1.3024574669187032,76
2.1332703213610777,76
0.7868620037807439,76
0.7358223062381875,76
0.6701323251417826,76
0.6294896030245809,76
2.051984877126671,76
2.7098298676748556,76
1.4276937618147443,76
0.7717391304347814,76
1.941398865784521,76
2.564272211720251,76
1.1606805293005422,76
1.6427221172022968,75
0.8714555765595264,75
2.398865784499055,75
1.1658790170132214,75
0.7216446124763749,75
1.796313799621938,75
2.894612476370515,75
1.1956521739130466,75
0.0,75
1.2499999999999858,75
1.58790170132324,75
0.9631379962192668,75
2.5108695652173694,75
0.34499054820416575,75
0.28071833648391475,75
0.640726738080204,75
0.4032118055555607,75
1.0737847222222179,75
1.8580729166666572,75
0.06553819444442155,75
1.3945312499999787,75
0.0,75
0.4787326388888573,75
0.7443576388888751,75
0.9552951388889248,75
1.124131944444425,75
2.8272569444443967,75
1.7443576388888786,75
1.1328124999999751,75
2.290364583333311,75
1.874999999999993,75
3.2439236111111214,75
1.3120659722222285,75
0.0,75
0.772135416666675,75
1.466579861111093,75
0.9934895833333464,75
1.679687500000007,75
1.8033854166666643,75
1.22743055555555,75
1.407986111111093,75
0.5034722222222356,75
1.4062500000000142,75
0.3598090277777999,75
0.8463541666666572,75
1.077256944444457,75
0.0,75
1.0004340277777715,75
1.9045138888888822,75
1.3185763888888964,75
1.410156249999993,75
1.1193576388888786,75
0.8862847222222427,74
2.1284722222222285,74
1.3315972222222143,74
1.2439236111111,74
1.72135416666665,74
2.275607638888893,74
1.496093750000007,74
0.0,74
1.3908563720857074,74
2.2069943289225122,74
2.025519848771271,74
1.1006616257088488,74
0.7466918714555533,74
1.1989603024574649,74
0.4782608695652364,74
0.3903591682419538,74
2.444706994328925,74
4.1961247637051,74
2.8672022684309724,74
1.035916824196569,74
0.0,74
0.8227788279773307,74
2.555765595463143,74
3.094517958412112,74
0.5420604914933946,74
1.3719281663516156,74
0.7977315689981026,74
0.6427221172022684,74
2.3331758034026393,74
2.242438563327024,74
1.6980151228733469,74
0.7589792060491547,74
0.0,74
2.7660680529300663,74
1.9172967863894357,74
1.3747637051039767,74
1.9102079395085134,74
1.9877126654064199,74
1.9796786389414152,74
